boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_pressure_mpa,specific_volume_m3_kg,specific_u_j_kg,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa
184,270.18390763401965,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.5186873898978055,0.03551278875504714,2593550.244372367,0.999999,True,SuperheatedVapor,338.2309424102772,6.395326453717577,False,68.04703477625753,0.8766390638197716
184,270.18390763401965,R2-SIDE,REGION-2,SuperheatedVapor,5.518632203023906,0.03551332056396706,2593554.392493351,,True,SuperheatedVapor,338.23217658352587,6.395263254479423,True,68.04826894950622,0.8766310514555169
185,270.1870496869085,R1-SIDE,REGION-1,SubcooledLiquid,5.519013642770445,0.0013035342840025381,1178850.6632997738,,True,SubcooledLiquid,280.6887293570891,59.1363262246972,True,10.501679670180579,53.617312581926754
185,270.1870496869085,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.518958453185912,0.0013035686292465947,1178852.1686264148,1E-06,True,SubcooledLiquid,280.6890877681941,59.07892928192814,False,10.502038081285605,53.55997082874223
185,270.1870496869085,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.518958453185912,0.03551091898366299,2593548.2971592923,0.999999,True,SuperheatedVapor,338.2360687181774,6.395655165403741,False,68.04901903126893,0.8766967122178286
185,270.1870496869085,R2-SIDE,REGION-2,SuperheatedVapor,5.518903263601381,0.03551145077205035,2593552.445399376,,True,SuperheatedVapor,338.23730326395025,6.395591966152986,True,68.05025357704176,0.876688702551605
186,270.2203527688979,R1-SIDE,REGION-1,SubcooledLiquid,5.521887336209744,0.0013036286212842459,1179015.9570795763,,True,SubcooledLiquid,280.7280850189468,59.18790229217262,True,10.507732250048889,53.66601495596288
186,270.2203527688979,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.5218321178885645,0.00130366294677109,1179017.4623080138,1E-06,True,SubcooledLiquid,280.72844340666995,59.13054314192283,False,10.508090637772057,53.608711024034264
186,270.2203527688979,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.5218321178885645,0.03549110752418179,2593527.6448019315,0.999999,True,SuperheatedVapor,338.29040661335466,6.399139919219572,False,68.07005384445677,0.8773078013310078
186,270.2203527688979,R2-SIDE,REGION-2,SuperheatedVapor,5.521776899567386,0.035491639095019116,2593531.7943048356,,True,SuperheatedVapor,338.2916407866031,6.399076671198622,True,68.07128801770523,0.8772997716312361
187,270.25347097516044,R1-SIDE,REGION-1,SubcooledLiquid,5.524746209731666,0.001303722467458436,1179180.3455038758,,True,SubcooledLiquid,280.7672251199705,59.23924092104664,True,10.513754144810036,53.71449471131497
187,270.25347097516044,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.524690962822038,0.0013037567733097052,1179181.8506347074,1E-06,True,SubcooledLiquid,280.7675834844541,59.18191932979298,False,10.514112509293682,53.65722836697095
187,270.25347097516044,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.524690962822038,0.03547141786070969,2593507.0825109393,0.999999,True,SuperheatedVapor,338.34444723408205,6.402606558182175,False,68.09097625892161,0.877915595360137
187,270.25347097516044,R2-SIDE,REGION-2,SuperheatedVapor,5.52463571591241,0.03547194921534547,2593511.2332704836,,True,SuperheatedVapor,338.3456814073305,6.402543265789292,True,68.09221043217008,0.8779075498768814
188,270.28639316558827,R1-SIDE,REGION-1,SubcooledLiquid,5.527589282502808,0.001303815790416898,1179343.7730724392,,True,SubcooledLiquid,280.8061364458189,59.29032405927653,True,10.519743280230614,53.76273477677372
188,270.28639316558827,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.5275340071627355,0.0013038500767606205,1179345.2781062934,1E-06,True,SubcooledLiquid,280.8064947872127,59.23303978128373,False,10.520101621624462,53.705505774120994
188,270.28639316558827,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.5275340071627355,0.03545185640452569,2593486.617615113,0.999999,True,SuperheatedVapor,338.39817232666553,6.406053894200997,False,68.11177916107727,0.8785198870382613
188,270.28639316558827,R2-SIDE,REGION-2,SuperheatedVapor,5.527478731822664,0.03545238754437865,2593490.769624672,,True,SuperheatedVapor,338.39940649991377,6.405990557658772,True,68.1130133343255,0.8785118258361075
189,270.3190940141677,R1-SIDE,REGION-1,SubcooledLiquid,5.530414346505892,0.0013039085177777318,1179506.1138423276,,True,SubcooledLiquid,280.844789010078,59.34111155013391,True,10.525694995910271,53.81069720362802
189,270.3190940141677,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.530359042915462,0.0013039427847567084,1179507.618779906,1E-06,True,SubcooledLiquid,280.84514732854916,59.28386431143035,False,10.526053314381443,53.753505268514886
189,270.3190940141677,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.530359042915462,0.03543243797405591,2593466.266307693,0.999999,True,SuperheatedVapor,338.45154054089915,6.409479252176189,False,68.13244652673143,0.8791202092607273
189,270.3190940141677,R2-SIDE,REGION-2,SuperheatedVapor,5.530303739325033,0.03543296890070724,2593470.4195596753,,True,SuperheatedVapor,338.4527747141475,6.409415871741813,True,68.13368069997978,0.8791121324167799
190,270.3355482459067,R1-SIDE,REGION-1,SubcooledLiquid,5.5318362633983105,0.001303955187819961,1179587.8040787624,,True,SubcooledLiquid,280.8642390663721,59.36668454974749,True,10.528690820465386,53.83484828634918
190,270.3355482459067,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.531780945588854,0.0013039894450594812,1179589.3089679172,1E-06,True,SubcooledLiquid,280.8645973733137,59.30945593956212,False,10.529049127407006,53.777674993973264
190,270.3355482459067,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.531780945588854,0.03542267145157007,2593456.017000351,0.999999,True,SuperheatedVapor,338.4783958229657,6.411203257930941,False,68.142847577059,0.8794223123420872
190,270.3355482459067,R2-SIDE,REGION-2,SuperheatedVapor,5.531725627779398,0.03542320227099552,2593460.1708777947,,True,SuperheatedVapor,338.47962999621416,6.411139855396131,True,68.14408175030746,0.8794142276167332
191,270.3515844941138,R1-SIDE,REGION-1,SubcooledLiquid,5.533222328197586,0.0013040006800476736,1179667.4220593604,,True,SubcooledLiquid,280.8831957284192,59.3916195483706,True,10.531611234305387,53.85839722017301
191,270.3515844941138,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.53316699652762,0.0013040349277979712,1179668.9269013335,1E-06,True,SubcooledLiquid,280.8835540241271,59.33440908788296,False,10.53196953001327,53.80124209135534
191,270.3515844941138,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.53316699652762,0.03541315581776963,2593446.022222977,0.999999,True,SuperheatedVapor,338.5045697579534,6.412883757704778,False,68.15298526383958,0.8797167611771579
191,270.3515844941138,R2-SIDE,REGION-2,SuperheatedVapor,5.533111664857655,0.03541368653272626,2593450.1767101893,,True,SuperheatedVapor,338.50580393120197,6.41282033362137,True,68.15421943708816,0.8797086687637146
192,270.38385555148113,R1-SIDE,REGION-1,SubcooledLiquid,5.536012423790548,0.001304092250941381,1179827.6525451879,,True,SubcooledLiquid,280.92134584409234,59.44183309981121,True,10.53749029261121,53.90582067602067
192,270.38385555148113,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.535957064219906,0.001304126479604189,1179829.1572922512,1E-06,True,SubcooledLiquid,280.9217041172027,59.38465914668852,False,10.53784856572156,53.84870208246861
192,270.38385555148113,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.535957064219906,0.03539401507635186,2593425.8914608904,0.999999,True,SuperheatedVapor,338.5572447043286,6.416266433243568,False,68.17338915284745,0.8803093690236627
192,270.38385555148113,R2-SIDE,REGION-2,SuperheatedVapor,5.535901704649263,0.03539454558117685,2593430.0471757776,,True,SuperheatedVapor,338.55847887757704,6.4162029657672655,True,68.17462332609591,0.8803012611180021
193,270.41057386994373,R1-SIDE,REGION-1,SubcooledLiquid,5.538323252653933,0.001304168089053181,1179960.3216694596,,True,SubcooledLiquid,280.9529337308237,59.483441850299,True,10.54235986087997,53.94511859764507
193,270.41057386994373,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.5382678699752335,0.0013042023019213388,1179961.8263379813,1E-06,True,SubcooledLiquid,280.9532919852337,59.42629810594225,False,10.542718115289972,53.888030235967015
193,270.41057386994373,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.5382678699752335,0.03537817623424257,2593409.2068605013,0.999999,True,SuperheatedVapor,338.60085948542235,6.419067947823581,False,68.19028561547862,0.8808000778483471
193,270.41057386994373,R2-SIDE,REGION-2,SuperheatedVapor,5.538212487296534,0.035378706565192944,2593413.3635924216,,True,SuperheatedVapor,338.6020936586709,6.419004444391425,True,68.19151978872719,0.8807919570948908
194,270.4159002184865,R1-SIDE,REGION-1,SubcooledLiquid,5.538784008895023,0.0013041832100648151,1179986.7704689759,,True,SubcooledLiquid,280.959231064042,59.49174045279495,True,10.543330845555488,53.95295644389993
194,270.4159002184865,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.538728621608807,0.001304217419785203,1179988.2751218441,1E-06,True,SubcooledLiquid,280.9595893147249,59.434602728781584,False,10.543689096238381,53.89587410717278
194,270.4159002184865,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.538728621608807,0.035375019643529765,2593405.878841171,0.999999,True,SuperheatedVapor,338.6095545768179,6.419626530944649,False,68.1936543583314,0.8808979093358422
194,270.4159002184865,R2-SIDE,REGION-2,SuperheatedVapor,5.538673234322591,0.03537554993982879,2593410.035775901,,True,SuperheatedVapor,338.6107887500664,6.419563020341411,True,68.19488853157986,0.8808897860188205
195,270.4477130711076,R1-SIDE,REGION-1,SubcooledLiquid,5.541536591941711,0.0013042735413852948,1180144.7486577348,,True,SubcooledLiquid,280.9968449185084,59.54133222788302,True,10.549131847400758,53.999795635941304
195,270.4477130711076,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.54148117712994,0.001304307732311291,1180146.2532171381,1E-06,True,SubcooledLiquid,280.99720314693775,59.484230449081366,False,10.549490075830136,53.94274927195143
195,270.4477130711076,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.54148117712994,0.035356172491101234,2593385.9882348375,0.999999,True,SuperheatedVapor,338.66149006231217,6.422963452554143,False,68.21377699120455,0.8814822754242027
195,270.4477130711076,R2-SIDE,REGION-2,SuperheatedVapor,5.541425762318169,0.035356702580512336,2593390.1463813516,,True,SuperheatedVapor,338.66272386303626,6.4228998949047105,True,68.21501079192865,0.8814741325865416
196,270.47928985357294,R1-SIDE,REGION-1,SubcooledLiquid,5.544269781940359,0.0013043632321724176,1180301.5657342852,,True,SubcooledLiquid,281.03418231768694,59.5906008432698,True,10.554892464114005,54.04633106132944
196,270.47928985357294,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.5442143397969605,0.001304397404454316,1180303.070200964,1E-06,True,SubcooledLiquid,281.03454052403913,59.53353472147124,False,10.555250670466194,53.98932038167428
196,270.47928985357294,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.5442143397969605,0.035337475893996495,2593366.2227935423,0.999999,True,SuperheatedVapor,338.713043710324,6.426276721375702,False,68.23375385675104,0.8820623815787414
196,270.47928985357294,R2-SIDE,REGION-2,SuperheatedVapor,5.5441588976535625,0.03533800577818245,2593370.3821436106,,True,SuperheatedVapor,338.71427788357244,6.4262131253476715,True,68.2349880299995,0.882054227694109
197,270.48048021793363,R1-SIDE,REGION-1,SubcooledLiquid,5.544372836377528,0.001304366613867406,1180307.4775570123,,True,SubcooledLiquid,281.0355898945269,59.592459019183536,True,10.555109676593247,54.04808618280601
197,270.48048021793363,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.544317393203595,0.001304400785446681,1180308.9820201967,1E-06,True,SubcooledLiquid,281.0359481000469,59.53539424114308,False,10.555467882113248,53.99107684793948
197,270.48048021793363,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.544317393203595,0.035336771288226806,2593365.4772493914,0.999999,True,SuperheatedVapor,338.71498716997905,6.426401644209711,False,68.23450695204542,0.8820842510061153
197,270.48048021793363,R2-SIDE,REGION-2,SuperheatedVapor,5.5442619500296635,0.03533730116467883,2593369.636644843,,True,SuperheatedVapor,338.7162213432275,6.426338046576082,True,68.23574112529388,0.8820760965464185
198,270.50527734756463,R1-SIDE,REGION-1,SubcooledLiquid,5.5465199521956965,0.0013044370693954617,1180430.6335640007,,True,SubcooledLiquid,281.0649127533335,59.63118215308169,True,10.559635405768859,54.084662200885994
198,270.50527734756463,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.54646448755082,0.0013044712263414735,1180432.1379544043,1E-06,True,SubcooledLiquid,281.0652709415249,59.57414536073241,False,10.559993593960257,54.02768087318159
198,270.50527734756463,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.54646448755082,0.03532209670206062,2593349.9391855597,0.999999,True,SuperheatedVapor,338.75547535400835,6.4290043566383615,False,68.25019800644372,0.882539869087541
198,270.50527734756463,R2-SIDE,REGION-2,SuperheatedVapor,5.546409022905945,0.03532262641744288,2593354.099526712,,True,SuperheatedVapor,338.75670915473245,6.428940721351844,True,68.25143180716782,0.8825316984458986
199,270.5106271028518,R1-SIDE,REGION-1,SubcooledLiquid,5.546983256160386,0.0013044522719367492,1180457.2042543774,,True,SubcooledLiquid,281.07123910818507,59.639539936817236,True,10.560612005333269,54.09255668065685
199,270.5106271028518,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.546927786882517,0.0013044864257266396,1180458.7086290824,1E-06,True,SubcooledLiquid,281.0715972926388,59.58250918039565,False,10.560970189786985,54.03558139351313
199,270.5106271028518,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.546927786882517,0.03531893165452445,2593346.5851806565,0.999999,True,SuperheatedVapor,338.76421030551194,6.4295659541564865,False,68.25358320266014,0.8826381672739698
199,270.5106271028518,R2-SIDE,REGION-2,SuperheatedVapor,5.546872317604648,0.03531946133516769,2593350.7457258916,,True,SuperheatedVapor,338.7654444787605,6.42950231584243,True,68.25481737590871,0.8826299982377819
200,270.54172206521014,R1-SIDE,REGION-1,SubcooledLiquid,5.549676753038823,0.0013045406521965755,1180611.6502937083,,True,SubcooledLiquid,281.10801197469243,59.68814424152278,True,10.566289909482293,54.138467488483954
200,270.54172206521014,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.549621256826255,0.0013045747876479189,1180613.1545771977,1E-06,True,SubcooledLiquid,281.1083701374281,59.63114855625114,False,10.566648072217959,54.081527299424884
200,270.54172206521014,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.549621256826255,0.03530054115313928,2593327.077620648,0.999999,True,SuperheatedVapor,338.81498537758364,6.432830837227212,False,68.2732633123735,0.8832095804009574
200,270.54172206521014,R2-SIDE,REGION-2,SuperheatedVapor,5.549565760613687,0.03530107063193698,2593331.2393525504,,True,SuperheatedVapor,338.81621917830773,6.432767152723474,True,68.2744971130976,0.883201392109787
201,270.5621895730495,R1-SIDE,REGION-1,SubcooledLiquid,5.551450227208336,0.0013045988420946405,1180713.3165709793,,True,SubcooledLiquid,281.1322182311857,59.72016057046679,True,10.570028658136152,54.168710343258454
201,270.5621895730495,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.551394713261203,0.0013046329654807756,1180714.8207944527,1E-06,True,SubcooledLiquid,281.1325763796316,59.66318795863203,False,10.570386806582064,54.111793245370826
201,270.5621895730495,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.551394713261203,0.035288441679202365,2593314.2253975067,0.999999,True,SuperheatedVapor,338.8484086368744,6.434980450363151,False,68.28621906382489,0.8835857371019475
201,270.5621895730495,R2-SIDE,REGION-2,SuperheatedVapor,5.551339199314071,0.03528897102520733,2593318.3879109016,,True,SuperheatedVapor,338.8496424375985,6.434916738196942,True,68.28745286454898,0.8835775388828715
202,270.5725726544857,R1-SIDE,REGION-1,SubcooledLiquid,5.552350068685861,0.0013046283663627628,1180764.8932419717,,True,SubcooledLiquid,281.1444983909456,59.736409525494516,True,10.571925736459889,54.184059456808654
202,270.5725726544857,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.552294545740403,0.001304662483629998,1180766.3974350074,1E-06,True,SubcooledLiquid,281.1448565321447,59.67944861528977,False,10.572283877658947,54.12715406954937
202,270.5725726544857,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.552294545740403,0.035282305374351584,2593307.7019226626,0.999999,True,SuperheatedVapor,338.8653648287708,6.436071118816855,False,68.29279217428507,0.8837765730764522
202,270.5725726544857,R2-SIDE,REGION-2,SuperheatedVapor,5.552239022794946,0.03528283465301171,2593311.8648326276,,True,SuperheatedVapor,338.8665986294951,6.4360073926115255,True,68.29402597500939,0.8837683698165799
203,270.60145553350435,R1-SIDE,REGION-1,SubcooledLiquid,5.554853766150931,0.0013047105116760305,1180908.3717133724,,True,SubcooledLiquid,281.1786599317553,59.78163517976328,True,10.577204398250956,54.22678141361234
203,270.60145553350435,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,5.554798218168749,0.0013047446119282835,1180909.8758217653,1E-06,True,SubcooledLiquid,281.1790180528013,59.72470680814974,False,10.577562519296976,54.16990858998099
203,270.60145553350435,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,5.554798218168749,0.035265241904712315,2593289.5426747855,0.999999,True,SuperheatedVapor,338.9125342374341,6.439105684507658,False,68.31107870392975,0.8843074663389094
203,270.60145553350435,R2-SIDE,REGION-2,SuperheatedVapor,5.554742670186568,0.03526577099610969,2593293.70668833,,True,SuperheatedVapor,338.9137680381583,6.439041919228101,True,68.31231250465396,0.8842992490415336
204,270.6031772851942,R1-SIDE,REGION-1,SubcooledLiquid,5.555003042527264,0.0013047154092672563,1180916.924974982,,True,SubcooledLiquid,281.1806964226148,59.784332335402055,True,10.577519137420609,54.229329292874795
